group,Time_min,AvgActivity
006_N2_ETOH_KID,4440,87
006_N2_ETOH_KID,4455,86
006_N2_ETOH_KID,4470,92
006_N2_ETOH_KID,4485,85
006_N2_ETOH_KID,4500,93
006_N2_ETOH_KID,4515,99
006_N2_ETOH_KID,4530,95
006_N2_ETOH_KID,4545,91
006_N2_ETOH_KID,4560,92
006_N2_ETOH_KID,4575,90
006_N2_ETOH_KID,4590,95
006_N2_ETOH_KID,4605,94
006_N2_ETOH_KID,4620,95
006_N2_ETOH_KID,4635,92
006_N2_ETOH_KID,4650,95
006_N2_ETOH_KID,4665,91
006_N2_ETOH_KID,4680,91
006_N2_ETOH_KID,4695,97
006_N2_ETOH_KID,4710,97
006_N2_ETOH_KID,4725,99
006_N2_ETOH_KID,4740,96
006_N2_ETOH_KID,4755,93
006_N2_ETOH_KID,4770,93
006_N2_ETOH_KID,4785,90
006_N2_ETOH_KID,4800,86
006_N2_ETOH_KID,4815,89
006_N2_ETOH_KID,4830,90
006_N2_ETOH_KID,4845,89
006_N2_ETOH_KID,4860,93
006_N2_ETOH_KID,4875,82
006_N2_ETOH_KID,4890,86
006_N2_ETOH_KID,4905,83
006_N2_ETOH_KID,4920,83
006_N2_ETOH_KID,4935,86
006_N2_ETOH_KID,4950,84
006_N2_ETOH_KID,4965,91
006_N2_ETOH_KID,4980,91
006_N2_ETOH_KID,4995,85
006_N2_ETOH_KID,5010,81
006_N2_ETOH_KID,5025,81
006_N2_ETOH_KID,5040,83
006_N2_ETOH_KID,5055,82
006_N2_ETOH_KID,5070,83
006_N2_ETOH_KID,5085,81
006_N2_ETOH_KID,5100,83
006_N2_ETOH_KID,5115,78
006_N2_ETOH_KID,5130,84
006_N2_ETOH_KID,5145,82
006_N2_ETOH_KID,5160,86
006_N2_ETOH_KID,5175,79
006_N2_ETOH_KID,5190,82
006_N2_ETOH_KID,5205,80
006_N2_ETOH_KID,5220,87
006_N2_ETOH_KID,5235,85
006_N2_ETOH_KID,5250,89
006_N2_ETOH_KID,5265,93
006_N2_ETOH_KID,5280,88
006_N2_ETOH_KID,5295,87
006_N2_ETOH_KID,5310,93
006_N2_ETOH_KID,5325,92
006_N2_ETOH_KID,5340,93
006_N2_ETOH_KID,5355,93
007_N2_RV_KID,195,100
007_N2_RV_KID,210,104
007_N2_RV_KID,225,94
007_N2_RV_KID,240,93
007_N2_RV_KID,255,102
007_N2_RV_KID,270,96
007_N2_RV_KID,285,97
007_N2_RV_KID,300,87
007_N2_RV_KID,315,96
007_N2_RV_KID,330,102
007_N2_RV_KID,345,110
007_N2_RV_KID,360,98
007_N2_RV_KID,375,105
007_N2_RV_KID,390,103
007_N2_RV_KID,405,102
007_N2_RV_KID,420,91
007_N2_RV_KID,435,87
007_N2_RV_KID,450,88
007_N2_RV_KID,465,95
007_N2_RV_KID,480,93
007_N2_RV_KID,495,90
007_N2_RV_KID,510,84
007_N2_RV_KID,525,88
007_N2_RV_KID,540,93
007_N2_RV_KID,555,86
007_N2_RV_KID,570,88
007_N2_RV_KID,585,104
007_N2_RV_KID,600,89
007_N2_RV_KID,615,91
007_N2_RV_KID,630,95
007_N2_RV_KID,645,94
007_N2_RV_KID,660,101
007_N2_RV_KID,675,93
007_N2_RV_KID,690,95
007_N2_RV_KID,705,107
007_N2_RV_KID,720,106
007_N2_RV_KID,735,106
007_N2_RV_KID,750,92
007_N2_RV_KID,765,100
007_N2_RV_KID,780,92
007_N2_RV_KID,795,88
007_N2_RV_KID,810,94
007_N2_RV_KID,825,92
007_N2_RV_KID,840,100
007_N2_RV_KID,855,114
007_N2_RV_KID,870,95
007_N2_RV_KID,885,88
007_N2_RV_KID,900,94
007_N2_RV_KID,915,100
007_N2_RV_KID,930,92
007_N2_RV_KID,945,104
007_N2_RV_KID,960,111
007_N2_RV_KID,975,111
007_N2_RV_KID,990,112
007_N2_RV_KID,1005,104
007_N2_RV_KID,1020,96
007_N2_RV_KID,1035,106
007_N2_RV_KID,1050,106
007_N2_RV_KID,1065,104
007_N2_RV_KID,1080,108
007_N2_RV_KID,1095,94
007_N2_RV_KID,1110,84
007_N2_RV_KID,1125,96
007_N2_RV_KID,1140,101
007_N2_RV_KID,1155,83
007_N2_RV_KID,1170,93
007_N2_RV_KID,1185,91
007_N2_RV_KID,1200,93
007_N2_RV_KID,1215,96
007_N2_RV_KID,1230,91
007_N2_RV_KID,1245,87
007_N2_RV_KID,1260,85
007_N2_RV_KID,1275,98
007_N2_RV_KID,1290,100
007_N2_RV_KID,1305,101
007_N2_RV_KID,1320,88
007_N2_RV_KID,1335,88
007_N2_RV_KID,1350,92
007_N2_RV_KID,1365,84
007_N2_RV_KID,1380,90
007_N2_RV_KID,1395,89
007_N2_RV_KID,1410,80
007_N2_RV_KID,1425,84
007_N2_RV_KID,1440,88
007_N2_RV_KID,1455,92
007_N2_RV_KID,1470,92
007_N2_RV_KID,1485,84
007_N2_RV_KID,1500,92
007_N2_RV_KID,1515,93
007_N2_RV_KID,1530,74
007_N2_RV_KID,1545,74
007_N2_RV_KID,1560,71
007_N2_RV_KID,1575,73
007_N2_RV_KID,1590,74
007_N2_RV_KID,1605,82
007_N2_RV_KID,1620,77
007_N2_RV_KID,1635,76
007_N2_RV_KID,1650,74
007_N2_RV_KID,1665,80
007_N2_RV_KID,1680,78
007_N2_RV_KID,1695,80
007_N2_RV_KID,1710,74
007_N2_RV_KID,1725,79
007_N2_RV_KID,1740,77
007_N2_RV_KID,1755,79
007_N2_RV_KID,1770,69
007_N2_RV_KID,1785,64
007_N2_RV_KID,1800,68
007_N2_RV_KID,1815,73
007_N2_RV_KID,1830,64
007_N2_RV_KID,1845,58
007_N2_RV_KID,1860,71
007_N2_RV_KID,1875,72
007_N2_RV_KID,1890,74
007_N2_RV_KID,1905,80
007_N2_RV_KID,1920,75
007_N2_RV_KID,1935,76
007_N2_RV_KID,1950,66
007_N2_RV_KID,1965,74
007_N2_RV_KID,1980,71
007_N2_RV_KID,1995,64
007_N2_RV_KID,2010,68
007_N2_RV_KID,2025,66
007_N2_RV_KID,2040,61
007_N2_RV_KID,2055,59
007_N2_RV_KID,2070,55
007_N2_RV_KID,2085,58
007_N2_RV_KID,2100,60
007_N2_RV_KID,2115,55
007_N2_RV_KID,2130,49
007_N2_RV_KID,2145,63
007_N2_RV_KID,2160,51
007_N2_RV_KID,2175,57
007_N2_RV_KID,2190,52
007_N2_RV_KID,2205,54
007_N2_RV_KID,2220,61
007_N2_RV_KID,2235,58
007_N2_RV_KID,2250,50
007_N2_RV_KID,2265,49
007_N2_RV_KID,2280,47
007_N2_RV_KID,2295,53
007_N2_RV_KID,2310,52
007_N2_RV_KID,2325,59
007_N2_RV_KID,2340,54
007_N2_RV_KID,2355,51
007_N2_RV_KID,2370,48
007_N2_RV_KID,2385,53
007_N2_RV_KID,2400,58
007_N2_RV_KID,2415,55
007_N2_RV_KID,2430,51
007_N2_RV_KID,2445,54
007_N2_RV_KID,2460,57
007_N2_RV_KID,2475,56
007_N2_RV_KID,2490,60
007_N2_RV_KID,2505,58
007_N2_RV_KID,2520,58
007_N2_RV_KID,2535,58
007_N2_RV_KID,2550,58
007_N2_RV_KID,2565,50
007_N2_RV_KID,2580,53
007_N2_RV_KID,2595,53
007_N2_RV_KID,2610,56
007_N2_RV_KID,2625,52
007_N2_RV_KID,2640,65
007_N2_RV_KID,2655,61
007_N2_RV_KID,2670,60
007_N2_RV_KID,2685,60
007_N2_RV_KID,2700,53
007_N2_RV_KID,2715,50
007_N2_RV_KID,2730,44
007_N2_RV_KID,2745,43
007_N2_RV_KID,2760,42
007_N2_RV_KID,2775,43
007_N2_RV_KID,2790,47
007_N2_RV_KID,2805,52
007_N2_RV_KID,2820,47
007_N2_RV_KID,2835,41
007_N2_RV_KID,2850,50
007_N2_RV_KID,2865,48
007_N2_RV_KID,2880,39
007_N2_RV_KID,2895,40
007_N2_RV_KID,2910,38
007_N2_RV_KID,2925,40
007_N2_RV_KID,2940,37
007_N2_RV_KID,2955,40
007_N2_RV_KID,2970,35
007_N2_RV_KID,2985,42
007_N2_RV_KID,3000,31
007_N2_RV_KID,3015,41
007_N2_RV_KID,3030,43
007_N2_RV_KID,3045,39
007_N2_RV_KID,3060,48
007_N2_RV_KID,3075,53
007_N2_RV_KID,3090,42
007_N2_RV_KID,3105,42
007_N2_RV_KID,3120,38
007_N2_RV_KID,3135,38
007_N2_RV_KID,3150,39
007_N2_RV_KID,3165,37
007_N2_RV_KID,3180,39
007_N2_RV_KID,3195,41
007_N2_RV_KID,3210,36
007_N2_RV_KID,3225,32
007_N2_RV_KID,3240,34
007_N2_RV_KID,3255,31
007_N2_RV_KID,3270,31
007_N2_RV_KID,3285,30
007_N2_RV_KID,3300,31
007_N2_RV_KID,3315,26
007_N2_RV_KID,3330,28
007_N2_RV_KID,3345,29
007_N2_RV_KID,3360,34
007_N2_RV_KID,3375,31
007_N2_RV_KID,3390,27
007_N2_RV_KID,3405,31
007_N2_RV_KID,3420,31
007_N2_RV_KID,3435,28
007_N2_RV_KID,3450,30
007_N2_RV_KID,3465,31
007_N2_RV_KID,3480,32
007_N2_RV_KID,3495,29
007_N2_RV_KID,3510,22
007_N2_RV_KID,3525,26
007_N2_RV_KID,3540,26
007_N2_RV_KID,3555,21
007_N2_RV_KID,3570,22
007_N2_RV_KID,3585,25
007_N2_RV_KID,3600,26
007_N2_RV_KID,3615,25
007_N2_RV_KID,3630,27
007_N2_RV_KID,3645,25
007_N2_RV_KID,3660,23
007_N2_RV_KID,3675,22
007_N2_RV_KID,3690,28
007_N2_RV_KID,3705,20
007_N2_RV_KID,3720,29
007_N2_RV_KID,3735,23
007_N2_RV_KID,3750,24
007_N2_RV_KID,3765,28
007_N2_RV_KID,3780,24
007_N2_RV_KID,3795,22
007_N2_RV_KID,3810,20
007_N2_RV_KID,3825,22
007_N2_RV_KID,3840,22
007_N2_RV_KID,3855,26
007_N2_RV_KID,3870,20
007_N2_RV_KID,3885,20
007_N2_RV_KID,3900,25
007_N2_RV_KID,3915,19
007_N2_RV_KID,3930,25
007_N2_RV_KID,3945,25
007_N2_RV_KID,3960,27
007_N2_RV_KID,3975,21
007_N2_RV_KID,3990,22
007_N2_RV_KID,4005,24
007_N2_RV_KID,4020,20
007_N2_RV_KID,4035,22
007_N2_RV_KID,4050,20
007_N2_RV_KID,4065,20
007_N2_RV_KID,4080,20
007_N2_RV_KID,4095,19
007_N2_RV_KID,4110,18
007_N2_RV_KID,4125,22
007_N2_RV_KID,4140,23
007_N2_RV_KID,4155,24
007_N2_RV_KID,4170,24
007_N2_RV_KID,4185,22
007_N2_RV_KID,4200,22
007_N2_RV_KID,4215,18
007_N2_RV_KID,4230,19
007_N2_RV_KID,4245,20
007_N2_RV_KID,4260,17
007_N2_RV_KID,4275,18
007_N2_RV_KID,4290,17
007_N2_RV_KID,4305,21
007_N2_RV_KID,4320,21
007_N2_RV_KID,4335,13
007_N2_RV_KID,4350,13
007_N2_RV_KID,4365,19
007_N2_RV_KID,4380,15
007_N2_RV_KID,4395,19
007_N2_RV_KID,4410,15
007_N2_RV_KID,4425,18
007_N2_RV_KID,4440,15
007_N2_RV_KID,4455,20
007_N2_RV_KID,4470,17
007_N2_RV_KID,4485,17
007_N2_RV_KID,4500,20
007_N2_RV_KID,4515,15
007_N2_RV_KID,4530,18
007_N2_RV_KID,4545,24
007_N2_RV_KID,4560,14
007_N2_RV_KID,4575,14
007_N2_RV_KID,4590,14
007_N2_RV_KID,4605,15
007_N2_RV_KID,4620,17
007_N2_RV_KID,4635,24
007_N2_RV_KID,4650,16
007_N2_RV_KID,4665,17
007_N2_RV_KID,4680,16
007_N2_RV_KID,4695,12
007_N2_RV_KID,4710,14
007_N2_RV_KID,4725,12
007_N2_RV_KID,4740,15
007_N2_RV_KID,4755,12
007_N2_RV_KID,4770,12
007_N2_RV_KID,4785,13
007_N2_RV_KID,4800,10
007_N2_RV_KID,4815,11
007_N2_RV_KID,4830,8
007_N2_RV_KID,4845,12
007_N2_RV_KID,4860,13
007_N2_RV_KID,4875,10
007_N2_RV_KID,4890,9
007_N2_RV_KID,4905,10
007_N2_RV_KID,4920,10
007_N2_RV_KID,4935,8
007_N2_RV_KID,4950,11
007_N2_RV_KID,4965,12
007_N2_RV_KID,4980,8
007_N2_RV_KID,4995,11
007_N2_RV_KID,5010,11
007_N2_RV_KID,5025,12
007_N2_RV_KID,5040,12
007_N2_RV_KID,5055,16
007_N2_RV_KID,5070,13
007_N2_RV_KID,5085,9
007_N2_RV_KID,5100,10
007_N2_RV_KID,5115,10
007_N2_RV_KID,5130,10
007_N2_RV_KID,5145,10
007_N2_RV_KID,5160,11
007_N2_RV_KID,5175,9
007_N2_RV_KID,5190,7
007_N2_RV_KID,5205,7
007_N2_RV_KID,5220,10
007_N2_RV_KID,5235,9
007_N2_RV_KID,5250,12
007_N2_RV_KID,5265,15
007_N2_RV_KID,5280,14
007_N2_RV_KID,5295,11
007_N2_RV_KID,5310,10
007_N2_RV_KID,5325,11
007_N2_RV_KID,5340,13
007_N2_RV_KID,5355,6
008_NT_YS_KID,195,265
008_NT_YS_KID,210,273
008_NT_YS_KID,225,262
008_NT_YS_KID,240,267
008_NT_YS_KID,255,265
008_NT_YS_KID,270,273
008_NT_YS_KID,285,265
008_NT_YS_KID,300,259
008_NT_YS_KID,315,260
008_NT_YS_KID,330,267
008_NT_YS_KID,345,272
008_NT_YS_KID,360,269
008_NT_YS_KID,375,276
008_NT_YS_KID,390,270
008_NT_YS_KID,405,268
008_NT_YS_KID,420,263
008_NT_YS_KID,435,262
008_NT_YS_KID,450,273
008_NT_YS_KID,465,275
008_NT_YS_KID,480,275
008_NT_YS_KID,495,270
008_NT_YS_KID,510,270
008_NT_YS_KID,525,271
008_NT_YS_KID,540,277
008_NT_YS_KID,555,273
008_NT_YS_KID,570,271
008_NT_YS_KID,585,267
008_NT_YS_KID,600,273
008_NT_YS_KID,615,274
008_NT_YS_KID,630,278
008_NT_YS_KID,645,266
008_NT_YS_KID,660,275
008_NT_YS_KID,675,270
008_NT_YS_KID,690,280
008_NT_YS_KID,705,275
008_NT_YS_KID,720,276
008_NT_YS_KID,735,275
008_NT_YS_KID,750,265
008_NT_YS_KID,765,276
008_NT_YS_KID,780,266
008_NT_YS_KID,795,275
008_NT_YS_KID,810,267
008_NT_YS_KID,825,268
008_NT_YS_KID,840,280
008_NT_YS_KID,855,263
008_NT_YS_KID,870,248
008_NT_YS_KID,885,246
008_NT_YS_KID,900,246
008_NT_YS_KID,915,252
008_NT_YS_KID,930,263
008_NT_YS_KID,945,281
008_NT_YS_KID,960,275
008_NT_YS_KID,975,282
008_NT_YS_KID,990,280
008_NT_YS_KID,1005,272
008_NT_YS_KID,1020,274
008_NT_YS_KID,1035,262
008_NT_YS_KID,1050,257
008_NT_YS_KID,1065,268
008_NT_YS_KID,1080,260
008_NT_YS_KID,1095,250
008_NT_YS_KID,1110,250
008_NT_YS_KID,1125,258
008_NT_YS_KID,1140,263
008_NT_YS_KID,1155,261
008_NT_YS_KID,1170,263
008_NT_YS_KID,1185,264
008_NT_YS_KID,1200,274
008_NT_YS_KID,1215,258
008_NT_YS_KID,1230,250
008_NT_YS_KID,1245,247
008_NT_YS_KID,1260,257
008_NT_YS_KID,1275,249
008_NT_YS_KID,1290,259
008_NT_YS_KID,1305,266
008_NT_YS_KID,1320,263
008_NT_YS_KID,1335,259
008_NT_YS_KID,1350,259
008_NT_YS_KID,1365,250
008_NT_YS_KID,1380,250
008_NT_YS_KID,1395,254
008_NT_YS_KID,1410,257
008_NT_YS_KID,1425,260
008_NT_YS_KID,1440,264
008_NT_YS_KID,1455,265
008_NT_YS_KID,1470,251
008_NT_YS_KID,1485,254
008_NT_YS_KID,1500,265
008_NT_YS_KID,1515,262
008_NT_YS_KID,1530,256
008_NT_YS_KID,1545,260
008_NT_YS_KID,1560,255
008_NT_YS_KID,1575,247
008_NT_YS_KID,1590,253
008_NT_YS_KID,1605,258
008_NT_YS_KID,1620,254
008_NT_YS_KID,1635,235
008_NT_YS_KID,1650,252
008_NT_YS_KID,1665,243
008_NT_YS_KID,1680,246
008_NT_YS_KID,1695,248
008_NT_YS_KID,1710,258
008_NT_YS_KID,1725,254
008_NT_YS_KID,1740,254
008_NT_YS_KID,1755,251
008_NT_YS_KID,1770,250
008_NT_YS_KID,1785,242
008_NT_YS_KID,1800,250
008_NT_YS_KID,1815,254
008_NT_YS_KID,1830,237
008_NT_YS_KID,1845,243
008_NT_YS_KID,1860,244
008_NT_YS_KID,1875,253
008_NT_YS_KID,1890,246
008_NT_YS_KID,1905,251
008_NT_YS_KID,1920,256
008_NT_YS_KID,1935,258
008_NT_YS_KID,1950,246
008_NT_YS_KID,1965,243
008_NT_YS_KID,1980,244
008_NT_YS_KID,1995,240
008_NT_YS_KID,2010,243
008_NT_YS_KID,2025,248
008_NT_YS_KID,2040,250
008_NT_YS_KID,2055,238
008_NT_YS_KID,2070,259
008_NT_YS_KID,2085,251
008_NT_YS_KID,2100,248
008_NT_YS_KID,2115,255
008_NT_YS_KID,2130,251
008_NT_YS_KID,2145,259
008_NT_YS_KID,2160,254
008_NT_YS_KID,2175,263
008_NT_YS_KID,2190,254
008_NT_YS_KID,2205,252
008_NT_YS_KID,2220,249
008_NT_YS_KID,2235,253
008_NT_YS_KID,2250,260
008_NT_YS_KID,2265,250
008_NT_YS_KID,2280,254
008_NT_YS_KID,2295,252
008_NT_YS_KID,2310,255
008_NT_YS_KID,2325,247
008_NT_YS_KID,2340,254
008_NT_YS_KID,2355,250
008_NT_YS_KID,2370,256
008_NT_YS_KID,2385,244
008_NT_YS_KID,2400,248
008_NT_YS_KID,2415,250
008_NT_YS_KID,2430,236
008_NT_YS_KID,2445,236
008_NT_YS_KID,2460,265
008_NT_YS_KID,2475,262
008_NT_YS_KID,2490,254
008_NT_YS_KID,2505,254
008_NT_YS_KID,2520,244
008_NT_YS_KID,2535,241
008_NT_YS_KID,2550,227
008_NT_YS_KID,2565,239
008_NT_YS_KID,2580,239
008_NT_YS_KID,2595,237
008_NT_YS_KID,2610,239
008_NT_YS_KID,2625,227
008_NT_YS_KID,2640,234
008_NT_YS_KID,2655,232
008_NT_YS_KID,2670,235
008_NT_YS_KID,2685,237
008_NT_YS_KID,2700,216
008_NT_YS_KID,2715,221
008_NT_YS_KID,2730,224
008_NT_YS_KID,2745,216
008_NT_YS_KID,2760,211
008_NT_YS_KID,2775,225
008_NT_YS_KID,2790,214
008_NT_YS_KID,2805,231
008_NT_YS_KID,2820,210
008_NT_YS_KID,2835,213
008_NT_YS_KID,2850,216
008_NT_YS_KID,2865,210
008_NT_YS_KID,2880,216
008_NT_YS_KID,2895,216
008_NT_YS_KID,2910,220
008_NT_YS_KID,2925,216
008_NT_YS_KID,2940,207
008_NT_YS_KID,2955,203
008_NT_YS_KID,2970,212
008_NT_YS_KID,2985,206
008_NT_YS_KID,3000,206
008_NT_YS_KID,3015,213
008_NT_YS_KID,3030,201
008_NT_YS_KID,3045,198
008_NT_YS_KID,3060,208
008_NT_YS_KID,3075,206
008_NT_YS_KID,3090,206
008_NT_YS_KID,3105,198
008_NT_YS_KID,3120,195
008_NT_YS_KID,3135,208
008_NT_YS_KID,3150,190
008_NT_YS_KID,3165,196
008_NT_YS_KID,3180,194
008_NT_YS_KID,3195,201
008_NT_YS_KID,3210,200
008_NT_YS_KID,3225,199
008_NT_YS_KID,3240,193
008_NT_YS_KID,3255,192
008_NT_YS_KID,3270,195
008_NT_YS_KID,3285,188
008_NT_YS_KID,3300,202
008_NT_YS_KID,3315,198
008_NT_YS_KID,3330,195
008_NT_YS_KID,3345,194
008_NT_YS_KID,3360,201
008_NT_YS_KID,3375,190
008_NT_YS_KID,3390,190
008_NT_YS_KID,3405,198
008_NT_YS_KID,3420,183
008_NT_YS_KID,3435,186
008_NT_YS_KID,3450,188
008_NT_YS_KID,3465,183
008_NT_YS_KID,3480,180
008_NT_YS_KID,3495,174
008_NT_YS_KID,3510,182
008_NT_YS_KID,3525,178
008_NT_YS_KID,3540,177
008_NT_YS_KID,3555,180
008_NT_YS_KID,3570,177
008_NT_YS_KID,3585,186
008_NT_YS_KID,3600,178
008_NT_YS_KID,3615,182
008_NT_YS_KID,3630,181
008_NT_YS_KID,3645,174
008_NT_YS_KID,3660,176
008_NT_YS_KID,3675,172
008_NT_YS_KID,3690,168
008_NT_YS_KID,3705,176
008_NT_YS_KID,3720,168
008_NT_YS_KID,3735,170
008_NT_YS_KID,3750,172
008_NT_YS_KID,3765,166
008_NT_YS_KID,3780,168
008_NT_YS_KID,3795,155
008_NT_YS_KID,3810,164
008_NT_YS_KID,3825,157
008_NT_YS_KID,3840,171
008_NT_YS_KID,3855,177
008_NT_YS_KID,3870,179
008_NT_YS_KID,3885,170
008_NT_YS_KID,3900,167
008_NT_YS_KID,3915,171
008_NT_YS_KID,3930,157
008_NT_YS_KID,3945,173
008_NT_YS_KID,3960,157
008_NT_YS_KID,3975,151
008_NT_YS_KID,3990,146
008_NT_YS_KID,4005,140
008_NT_YS_KID,4020,141
008_NT_YS_KID,4035,143
008_NT_YS_KID,4050,132
008_NT_YS_KID,4065,123
008_NT_YS_KID,4080,130
008_NT_YS_KID,4095,127
008_NT_YS_KID,4110,116
008_NT_YS_KID,4125,126
008_NT_YS_KID,4140,117
008_NT_YS_KID,4155,120
008_NT_YS_KID,4170,115
008_NT_YS_KID,4185,115
008_NT_YS_KID,4200,108
008_NT_YS_KID,4215,122
008_NT_YS_KID,4230,102
008_NT_YS_KID,4245,108
008_NT_YS_KID,4260,106
008_NT_YS_KID,4275,111
008_NT_YS_KID,4290,108
008_NT_YS_KID,4305,108
008_NT_YS_KID,4320,105
008_NT_YS_KID,4335,95
008_NT_YS_KID,4350,93
008_NT_YS_KID,4365,94
008_NT_YS_KID,4380,103
008_NT_YS_KID,4395,96
008_NT_YS_KID,4410,92
008_NT_YS_KID,4425,99
008_NT_YS_KID,4440,96
008_NT_YS_KID,4455,100
008_NT_YS_KID,4470,105
008_NT_YS_KID,4485,107
008_NT_YS_KID,4500,110
008_NT_YS_KID,4515,118
008_NT_YS_KID,4530,114
008_NT_YS_KID,4545,120
008_NT_YS_KID,4560,117
008_NT_YS_KID,4575,114
008_NT_YS_KID,4590,124
008_NT_YS_KID,4605,130
008_NT_YS_KID,4620,129
008_NT_YS_KID,4635,123
008_NT_YS_KID,4650,126
008_NT_YS_KID,4665,127
008_NT_YS_KID,4680,122
008_NT_YS_KID,4695,128
008_NT_YS_KID,4710,122
008_NT_YS_KID,4725,121
008_NT_YS_KID,4740,124
008_NT_YS_KID,4755,109
008_NT_YS_KID,4770,123
008_NT_YS_KID,4785,111
008_NT_YS_KID,4800,120
008_NT_YS_KID,4815,118
008_NT_YS_KID,4830,110
008_NT_YS_KID,4845,112
008_NT_YS_KID,4860,100
008_NT_YS_KID,4875,112
008_NT_YS_KID,4890,112
008_NT_YS_KID,4905,115
008_NT_YS_KID,4920,111
008_NT_YS_KID,4935,100
008_NT_YS_KID,4950,106
008_NT_YS_KID,4965,104
008_NT_YS_KID,4980,102
008_NT_YS_KID,4995,101
008_NT_YS_KID,5010,107
008_NT_YS_KID,5025,106
008_NT_YS_KID,5040,104
008_NT_YS_KID,5055,105
008_NT_YS_KID,5070,108
008_NT_YS_KID,5085,98
008_NT_YS_KID,5100,108
008_NT_YS_KID,5115,103
008_NT_YS_KID,5130,108
008_NT_YS_KID,5145,96
008_NT_YS_KID,5160,99
008_NT_YS_KID,5175,107
008_NT_YS_KID,5190,98
008_NT_YS_KID,5205,106
008_NT_YS_KID,5220,96
008_NT_YS_KID,5235,95
008_NT_YS_KID,5250,118
008_NT_YS_KID,5265,109
008_NT_YS_KID,5280,120
008_NT_YS_KID,5295,117
008_NT_YS_KID,5310,132
008_NT_YS_KID,5325,117
008_NT_YS_KID,5340,114
008_NT_YS_KID,5355,112
001_N2_NT_OAP,195,5.3
001_N2_NT_OAP,210,5.3
001_N2_NT_OAP,225,6
001_N2_NT_OAP,240,6.4
001_N2_NT_OAP,255,4.2
001_N2_NT_OAP,270,4.9
001_N2_NT_OAP,285,2.8
001_N2_NT_OAP,300,4.2
001_N2_NT_OAP,315,4.2
001_N2_NT_OAP,330,3.5
001_N2_NT_OAP,345,3.5
001_N2_NT_OAP,360,4.9
001_N2_NT_OAP,375,4.9
001_N2_NT_OAP,390,4.6
001_N2_NT_OAP,405,4.2
001_N2_NT_OAP,420,4.9
001_N2_NT_OAP,435,2.5
001_N2_NT_OAP,450,3.9
001_N2_NT_OAP,465,2.8
001_N2_NT_OAP,480,3.9
001_N2_NT_OAP,495,3.9
001_N2_NT_OAP,510,4.6
001_N2_NT_OAP,525,1.4
001_N2_NT_OAP,540,3.2
001_N2_NT_OAP,555,5.3
001_N2_NT_OAP,570,3.2
001_N2_NT_OAP,585,3.5
001_N2_NT_OAP,600,5.3
001_N2_NT_OAP,615,4.6
001_N2_NT_OAP,630,7.4
001_N2_NT_OAP,645,8.1
001_N2_NT_OAP,660,8.8
001_N2_NT_OAP,675,4.9
001_N2_NT_OAP,690,6
001_N2_NT_OAP,705,6.4
001_N2_NT_OAP,720,7.4
001_N2_NT_OAP,735,8.1
001_N2_NT_OAP,750,6
001_N2_NT_OAP,765,2.5
001_N2_NT_OAP,780,2.8
001_N2_NT_OAP,795,4.9
001_N2_NT_OAP,810,3.2
001_N2_NT_OAP,825,7.1
001_N2_NT_OAP,840,5.7
001_N2_NT_OAP,855,3.9
001_N2_NT_OAP,870,4.2
001_N2_NT_OAP,885,6.4
001_N2_NT_OAP,900,3.9
001_N2_NT_OAP,915,9.9
001_N2_NT_OAP,930,7.8
001_N2_NT_OAP,945,6.4
001_N2_NT_OAP,960,6.7
001_N2_NT_OAP,975,11.3
001_N2_NT_OAP,990,10.3
001_N2_NT_OAP,1005,9.9
001_N2_NT_OAP,1020,4.2
001_N2_NT_OAP,1035,8.5
001_N2_NT_OAP,1050,8.1
001_N2_NT_OAP,1065,10.3
001_N2_NT_OAP,1080,15.2
001_N2_NT_OAP,1095,15.6
001_N2_NT_OAP,1110,7.1
001_N2_NT_OAP,1125,8.8
001_N2_NT_OAP,1140,4.6
001_N2_NT_OAP,1155,6.4
001_N2_NT_OAP,1170,3.5
001_N2_NT_OAP,1185,2.8
001_N2_NT_OAP,1200,2.1
001_N2_NT_OAP,1215,2.1
001_N2_NT_OAP,1230,3.5
001_N2_NT_OAP,1245,4.2
001_N2_NT_OAP,1260,3.5
001_N2_NT_OAP,1275,6.4
001_N2_NT_OAP,1290,5.3
001_N2_NT_OAP,1305,8.1
001_N2_NT_OAP,1320,7.8
001_N2_NT_OAP,1335,4.6
001_N2_NT_OAP,1350,6
001_N2_NT_OAP,1365,6.4
001_N2_NT_OAP,1380,8.1
001_N2_NT_OAP,1395,6.7
001_N2_NT_OAP,1410,6
001_N2_NT_OAP,1425,6
001_N2_NT_OAP,1440,8.5
001_N2_NT_OAP,1455,9.5
001_N2_NT_OAP,1470,6
001_N2_NT_OAP,1485,7.8
001_N2_NT_OAP,1500,9.9
001_N2_NT_OAP,1515,7.4
001_N2_NT_OAP,1530,7.8
001_N2_NT_OAP,1545,7.8
001_N2_NT_OAP,1560,7.4
001_N2_NT_OAP,1575,5.3
001_N2_NT_OAP,1590,4.9
001_N2_NT_OAP,1605,3.5
001_N2_NT_OAP,1620,3.9
001_N2_NT_OAP,1635,4.9
001_N2_NT_OAP,1650,6.7
001_N2_NT_OAP,1665,7.8
001_N2_NT_OAP,1680,4.2
001_N2_NT_OAP,1695,7.8
001_N2_NT_OAP,1710,7.4
001_N2_NT_OAP,1725,6
001_N2_NT_OAP,1740,8.5
001_N2_NT_OAP,1755,8.8
